Bus,  V1,  p.u.,Base kV, V2, %V2/V1, V0, %V0/V1, Vresidual, %NEMA
"DUMA7",    6159.66,    0.9699,    11.00, 4.31305E-005, 7.002E-007, 0.000391495, 6.356E-006, 0.00117448, 6.129E-007
"HAUS",    6257.22,   0.98526,    11.00, 5.44378E-005, 8.7E-007, 0.00275156, 4.397E-005, 0.00825468, 7.705E-007
"DUMA6",     6521.5,    1.0269,    11.00, 0.000106836, 1.638E-006,  0.0121504, 0.0001863,  0.0364512, 1.615E-006
"DUMA13",    6759.71,    1.0644,    11.00, 0.000167767, 2.482E-006,   0.022245, 0.0003291,   0.066735, 2.443E-006
"SSU_DUMA5_IM2",    6791.45,    1.0694,    11.00, 0.000178363, 2.626E-006,  0.0223728, 0.0003294,  0.0671184, 2.588E-006
"PLNGI_B",    6180.14,   0.97312,    11.00, 3.63482E-005, 5.881E-007, 0.000385569, 6.239E-006, 0.00115671, 5.305E-007
"PLNGI_D",    6214.81,   0.97858,    11.00, 3.63466E-005, 5.848E-007, 0.000387772, 6.239E-006, 0.00116332, 5.269E-007
"PDTLITRAK",    6422.85,    1.0113,    11.00, 3.60719E-005, 5.616E-007, 0.000411467, 6.406E-006,  0.0012344, 5.002E-007
"DUMA12",    6550.35,    1.0314,    11.00, 3.59288E-005, 5.485E-007, 0.000424284, 6.477E-006, 0.00127285, 4.853E-007
"TMNGH4",    6670.79,    1.0504,    11.00, 3.58107E-005, 5.368E-007, 0.000561415, 8.416E-006, 0.00168424, 4.734E-007
"SSU_TMEGAH3_IR1",     6718.9,     1.058,    11.00, 3.57534E-005, 5.321E-007, 0.000618374, 9.204E-006, 0.00185512, 4.686E-007
"TMNGH2",    6739.72,    1.0612,    11.00, 3.57262E-005, 5.301E-007, 0.000643551, 9.549E-006, 0.00193065, 4.665E-007
"SPRK9",    6406.19,    1.0087,    11.00, 3.63444E-005, 5.673E-007, 0.000402813, 6.288E-006, 0.00120844, 5.073E-007
"BOMBA",    6422.94,    1.0114,    11.00, 3.63529E-005, 5.66E-007, 0.000415806, 6.474E-006, 0.00124742, 5.06E-007
"SPRK8",    6464.69,    1.0179,    11.00, 3.63677E-005, 5.626E-007, 0.000449565, 6.954E-006, 0.00134869, 5.025E-007
"SSU_UPTWRES_IM2",    6162.39,   0.97033,    11.00, 3.63087E-005, 5.892E-007, 0.000423302, 6.869E-006, 0.00126991, 5.314E-007
"MAYBANK",    6231.28,   0.98117,    11.00, 3.62687E-005, 5.82E-007, 0.000428229, 6.872E-006, 0.00128469, 5.236E-007
"DUMA8",    6244.25,   0.98321,    11.00, 3.62701E-005, 5.809E-007, 0.000438092, 7.016E-006, 0.00131428, 5.224E-007
"SSU_DSARCNTR_IR1",    6146.01,   0.96775,    11.00, 3.63485E-005, 5.914E-007, 0.000383352, 6.237E-006, 0.00115006, 5.34E-007
"DUMA9",    6337.12,   0.99784,    11.00, 3.6396E-005, 5.743E-007, 0.000396942, 6.264E-006, 0.00119083, 5.151E-007
"DUMA1",     6430.1,    1.0125,    11.00, 3.64194E-005, 5.664E-007, 0.000403384, 6.273E-006, 0.00121015, 5.063E-007
"ELITE",    6463.45,    1.0177,    11.00, 3.64287E-005, 5.636E-007, 0.000405692, 6.277E-006, 0.00121708, 5.032E-007
"DUMA10",     6274.2,   0.98793,    11.00, 3.63571E-005, 5.795E-007, 0.000391866, 6.246E-006,  0.0011756, 5.209E-007
"BALAIPOLIS",    6275.92,    0.9882,    11.00, 3.63571E-005, 5.793E-007, 0.000391978, 6.246E-006, 0.00117593, 5.208E-007
"PPU_DUMA_VCB1",          0,         0,    33.00,          0,        0,          0,        0,          0,        0
